Tweet.Text,Tweet.CreatedAt,Tweet.EditHistoryTweetsId,Tweet.InReplyToUserId,Tweet.ReferencedTweetsType,Tweet.ContextAnnotations.Domain.Id,Tweet.ContextAnnotations.Domain.Name,Tweet.ContextAnnotations.Entity.Id,Tweet.ContextAnnotations.Entity.Name,Tweet.PublicMetrics.RetweetCount,Tweet.PublicMetrics.ReplyCount,Tweet.PublicMetrics.LikeCount,Tweet.PublicMetrics.QuoteCount,Tweet.PublicMetrics.ImpressionCount,Tweet.Entities.Hashtags,Tweet.Withheld.Copyright,Tweet.Withheld.CountryCodes,Tweet.Withheld.Scope,Tweet.Lang,Tweet.ReplySettings,Tweet.PossiblySensitive,Tweet.EditControls.EditsRemaining,Tweet.EditControls.IsEditEligible,Tweet.EditControls.EditableUntil,User.CreatedAt,User.Name,User.Username,User.Url,User.Location,User.ProfileImageURL,User.VerifiedType,User.PublicMetrics.FollowersCount,User.PublicMetrics.FollowingCount,User.PublicMetrics.TweetCount,User.PublicMetrics.ListedCount,User.Description,User.Protected,User.Verified,User.Trusted
Bolsonaro vai a Miami para não passar a faixa e passa recibo https://t.co/F3J5oMYjPl,2022-24-12,1606619923501006849,,,;156,;Cities,;855447833045946370,;Miami,133,93,2860,14,116963,,false,,,pt,everyone,false,5,true,2022-24-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/z29dc8FWDJ,2022-21-12,1605581725211316224,,,,,,,2,2,92,0,27900,,false,,,zxx,everyone,false,5,false,2022-21-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
"Bolsonaro chora ao se despedir do Alvorada, mas lembra de pensão de R$ 42 mil e gargalha https://t.co/kjAwFS5hCf",2022-21-12,1605581722044596224,,,,,,,128,51,2347,4,73819,,false,,,pt,everyone,false,5,false,2022-21-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/vx8wRdwnIS,2022-20-12,1605331652502491136,,,,,,,33,5,627,5,59474,,false,,,zxx,everyone,false,5,false,2022-20-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
"A informação que recebemos AGORA é MUITO BOA. Assustadora, mas é boa. Ainda precisamos verificar os detalhes, mas o resumo é esse: Bolsonaro FECHOU A GLOBO, mas renovou por 15 anos a concessão da emissora. Para provar, precisou deixar o inimigo agir.",2022-20-12,1605331283864948739,,,,,,,689,122,8861,32,543920,,false,,,pt,everyone,false,5,false,2022-20-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/Chve7V2hxX,2022-20-12,1605205018843484162,,,,,,,4,4,103,0,23657,,false,,,zxx,everyone,false,5,false,2022-20-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Sérgio Cabral deixa prisão e terá que se adaptar a vida mais humilde sem regalias https://t.co/CWU1l7oSoW,2022-20-12,1605205016477925376,,,;10;35;131;131;131;131;131,;Person;Politician;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;958821370187595776;958821370187595776;847878884917886977;958821370187595776;1070032753834438656;1455305940291375106;1518653237720625152,;Sergio Cabral;Sergio Cabral;Politics;Sergio Cabral;Political figures;Brazil politics;Brazil political figures,59,48,1423,11,68675,,false,,,pt,everyone,false,5,false,2022-20-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Musk perde enquete sobre ser CEO do Twitter e quer nova eleição com cédulas de papel https://t.co/mOquG2Un1i,2022-19-12,1604822646981505029,,,;46;46;69;69;131;131;131;131;131;131;10;30;47;65;66;131;131;131,;Business Taxonomy;Business Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Person;Entities [Entity Service];Brand;Interests and Hobbies Vertical;Interests and Hobbies Category;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1557696848252391426;1557697333571112960;1046545033657081857;1585285924069335040;781974596148793345;840160819388141570;840161214890106880;848920371311001600;1046545033657081857;1585285924069335040;808713037230157824;781974596752842752;10045225402;781974596148793345;857878777191211008;808713037230157824;1091420346660470784;1166406108623163392,;Financial Services Business;Technology Business;News;Business & finance news;Business & finance;Tech news;Business news;Technology;News;Business & finance news;Elon Musk;Services;Twitter;Business & finance;Leadership;Elon Musk;Tech personalities;Business personalities,249,34,3736,12,102166,,false,,,pt,everyone,false,5,true,2022-19-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
País que acha que fica na Europa ganha de país da Europa https://t.co/W8hWdirR6l,2022-18-12,1604545115892363264,,,,,,,791,89,9186,109,235863,,false,,,pt,everyone,false,5,true,2022-18-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
"População da Argentina e França agora sabem como é viver no Brasil, diz especialista https://t.co/V73ATVyzX3",2022-18-12,1604533145331810308,,,;6;6;11;12;12;12;26;26;26;29;29;40;43;46;131;131;131;131;131;131;131;131;131,;Sports Event;Sports Event;Sport;Sports Team;Sports Team;Sports Team;Sports League;Sports League;Sports League;Events [Entity Service];Events [Entity Service];Sports Series;Soccer Match;Business Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1275806388367720450;1587960451962261505;733756536430809088;731226216192081920;731226231832633344;731226234080788481;731226237394243584;1275806388367720450;1304474187961044993;1275806388367720450;1587960451962261505;1275806388367720450;1587960451962261505;1557697289971322880;731226216192081920;731226231832633344;731226234080788481;733756536430809088;847900493514891265;1100397500890996736;1286401121641103360;1304474187961044993;1436053202835689485,;2022 FIFA World Cup;Argentina vs France;Soccer;Brazil;France;Argentina;International - Soccer;2022 FIFA World Cup;FIFA Men's World Cup;2022 FIFA World Cup;Argentina vs France;2022 FIFA World Cup;Argentina vs France;Sports & Fitness Business;Brazil;France;Argentina;Soccer;Sports;Men's national soccer teams;Sports events;FIFA Men's World Cup;Events,189,10,1622,6,63068,,false,,,pt,everyone,false,5,true,2022-18-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Disco voador de Messi está fora do estádio esperando para levá-lo de volta para casa https://t.co/i5fGEqYRqN,2022-18-12,1604530367247048704,,,;6;6;10;11;12;26;26;26;29;29;40;43;46;60;131;131;131;131;131;131;131;131,;Sports Event;Sports Event;Person;Sport;Sports Team;Sports League;Sports League;Sports League;Events [Entity Service];Events [Entity Service];Sports Series;Soccer Match;Business Taxonomy;Athlete;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1275806388367720450;1587960451962261505;733774222305038337;733756536430809088;731226234080788481;731226237394243584;1275806388367720450;1304474187961044993;1275806388367720450;1587960451962261505;1275806388367720450;1587960451962261505;1557697289971322880;733774222305038337;731226234080788481;733756536430809088;733774222305038337;847900493514891265;1100397500890996736;1286401121641103360;1304474187961044993;1436053202835689485,;2022 FIFA World Cup;Argentina vs France;Lionel Messi;Soccer;Argentina;International - Soccer;2022 FIFA World Cup;FIFA Men's World Cup;2022 FIFA World Cup;Argentina vs France;2022 FIFA World Cup;Argentina vs France;Sports & Fitness Business;Lionel Messi;Argentina;Soccer;Lionel Messi;Sports;Men's national soccer teams;Sports events;FIFA Men's World Cup;Events,180,11,1697,10,54266,,false,,,pt,everyone,false,5,true,2022-18-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/0BvbNJxyJa,2022-18-12,1604452515218694144,,,,,,,10,3,208,3,37848,,false,,,zxx,everyone,false,5,false,2022-18-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Lula promete a Tebet o Ministério do Ver Navios https://t.co/1PHaKEauvH,2022-18-12,1604452512073158657,,,;10;10;29;35;35;38;131;131;131;131;131;131;131;131;131,;Person;Person;Events [Entity Service];Politician;Politician;Political Race;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1091083297654886400;1411038381841084418;862070591737675776;1091083297654886400;1411038381841084418;847878884917886977;862070591737675776;1070032753834438656;1091083297654886400;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968,";Luiz Inácio ""Lula"" da Silva;Simone Tebet;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Simone Tebet;Brazil General Elections 2022;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Simone Tebet;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events",500,261,5137,111,344872,,false,,,pt,everyone,false,5,false,2022-18-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/Owft5qbzOW,2022-18-12,1604451919501873152,,,,,,,14,11,362,0,34164,,false,,,zxx,everyone,false,5,false,2022-18-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Amigo oculto em Brasília: Moraes tira Bolsonaro e dará tornozeleira de presente https://t.co/Y0U4uCKc8q,2022-18-12,1604451915303391232,,,,,,,1386,410,17714,99,427777,,false,,,pt,everyone,false,5,false,2022-18-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
"Moraes age contra aglomeração patriota e lança o ""Fique em cana"" https://t.co/mT1LCvT5eq",2022-15-12,1603430192239845377,,,;123;131,;Ongoing News Story;Unified Twitter Taxonomy,;1220701888179359745;1220701888179359745,;COVID-19;COVID-19,292,55,3617,18,81699,,false,,,pt,everyone,false,5,true,2022-15-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Operações da PF: Moraes assegura o direito de bolsonaristas de ir e vir para a cadeia https://t.co/Hbf93pHKwL,2022-15-12,1603378387610910720,,,;29;38;131;131;131;131;131,;Events [Entity Service];Political Race;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1411038381841084418;1411038381841084418;847878884917886977;1411038381841084418;1455305940291375106;1488973753274929152;1518940800985427968,;Brazil General Elections 2022;Brazil General Elections 2022;Politics;Brazil General Elections 2022;Brazil politics;Political events;Brazil political events,508,143,6438,32,0,,false,,,pt,everyone,false,5,true,2022-15-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/2s5RipQlm2,2022-14-12,1603032715003142145,,,,,,,26,2,331,1,0,,false,,,zxx,everyone,false,5,false,2022-14-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Lula vai voltar com os bingos pra tirar os patriotas da frente do quartel https://t.co/7ZT79z4Kql,2022-14-12,1603032711958073346,,,;10;29;35;38;131;131;131;131;131;131;131;131,;Person;Events [Entity Service];Politician;Political Race;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events",740,137,10311,49,0,,false,,,pt,everyone,false,5,false,2022-14-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/9vUssUTQXI,2022-13-12,1602752532870201348,,,,,,,29,3,363,2,0,,false,,,zxx,everyone,false,5,false,2022-13-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Bolsonaro se esquece que Brasil não foi para semifinal e não trabalha hoje https://t.co/Wce3IfXYn8,2022-13-12,1602752530492133383,,,,,,,432,181,6777,33,0,,false,,,pt,everyone,false,5,false,2022-13-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/Qc3Jin1caR,2022-12-12,1602297898691174402,,,,,,,11,5,226,1,0,,false,,,zxx,everyone,false,5,false,2022-12-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Lula pode não ser diplomado por causa de cortes no MEC https://t.co/BC6tDnlHM3,2022-12-12,1602296571529695232,,,;10;29;35;38;131;131;131;131;131;131;131;131,;Person;Events [Entity Service];Politician;Political Race;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events",133,41,3611,12,0,,false,,,pt,everyone,false,5,false,2022-12-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/A2DvypUFgv,2022-11-12,1601916494086021121,,,,,,,22,5,283,0,0,,false,,,zxx,everyone,false,5,false,2022-11-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Ministério da Saúde adverte: consumir carne com ouro causa desorientação e perda de pênalti https://t.co/SOSWfBYrMB,2022-11-12,1601916491213180928,,,;6;26;26;29;29;40;46;131;131;131;131;131,;Sports Event;Sports League;Sports League;Events [Entity Service];Events [Entity Service];Sports Series;Business Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1275806388367720450;1275806388367720450;1304474187961044993;1275806388367720450;1304474187961044993;1275806388367720450;1557697289971322880;733756536430809088;847900493514891265;1286401121641103360;1304474187961044993;1436053202835689485,;2022 FIFA World Cup;2022 FIFA World Cup;FIFA Men's World Cup;2022 FIFA World Cup;FIFA Men's World Cup;2022 FIFA World Cup;Sports & Fitness Business;Soccer;Sports;Sports events;FIFA Men's World Cup;Events,213,40,3196,6,0,,false,,,pt,everyone,false,5,false,2022-11-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/vjBEzu5Zyx,2022-11-12,1601896921362497537,,,,,,,4,5,145,0,0,,false,,,zxx,everyone,false,5,false,2022-11-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Haddad vai para ministério da Fazenda e já planeja 50% do orçamento em kit gay e mamadeira de piroca https://t.co/LiM7e3Icjt,2022-11-12,1601896918715703301,,,;10;29;29;35;38;38;131;131;131,;Person;Events [Entity Service];Events [Entity Service];Politician;Political Race;Political Race;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;912694884091412481;1411038381841084418;1509866263039778826;912694884091412481;1411038381841084418;1509866263039778826;847878884917886977;912694884091412481;1455305940291375106,;Fernando Haddad;Brazil General Elections 2022;Brazil - São Paulo Elections 2022;Fernando Haddad;Brazil General Elections 2022;Brazil - São Paulo Elections 2022;Politics;Fernando Haddad;Brazil politics,491,175,9133,115,0,,false,,,pt,everyone,false,5,false,2022-11-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/MyCeZ5FPml,2022-11-12,1601896745033768960,,,,,,,12,3,240,0,0,,false,,,zxx,everyone,false,5,false,2022-11-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Brasileiro já estava estranhando semanas com tudo dando certo e vida volta ao normal https://t.co/IDmWlXHb1G,2022-11-12,1601896742819176448,,,,,,,965,38,12376,51,0,,false,,,pt,everyone,false,5,false,2022-11-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Homem se esquece de tirar bandeira do Brasil da varanda e recebe saudação fascista pela manhã https://t.co/p4UJpW8FN2,2022-10-12,1601610167136661505,,,,,,,339,58,5150,12,0,,false,,,pt,everyone,false,5,true,2022-10-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/Ui6FqWQCGO,2022-09-12,1601303386858860544,,,,,,,39,19,494,4,0,,false,,,zxx,everyone,false,5,false,2022-09-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
"Bolsonaro reeleito erguerá taça do hexa com Neymar, diz patriota acampado no Catar https://t.co/n9SQ68z8Zw",2022-09-12,1601301789974069250,,,;6;6;10;11;12;26;26;26;29;29;29;29;38;40;43;46;60;131;131;131;131;131;131;131;131;131;131;131;131;131,;Sports Event;Sports Event;Person;Sport;Sports Team;Sports League;Sports League;Sports League;Events [Entity Service];Events [Entity Service];Events [Entity Service];Events [Entity Service];Political Race;Sports Series;Soccer Match;Business Taxonomy;Athlete;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1275806388367720450;1584702461436010496;733774105166548992;733756536430809088;731226216192081920;731226237394243584;1275806388367720450;1304474187961044993;1275806388367720450;1304474187961044993;1411038381841084418;1584702461436010496;1411038381841084418;1275806388367720450;1584702461436010496;1557697289971322880;733774105166548992;731226216192081920;733756536430809088;733774105166548992;847878884917886977;847900493514891265;1100397500890996736;1286401121641103360;1304474187961044993;1411038381841084418;1436053202835689485;1455305940291375106;1488973753274929152;1518940800985427968,;2022 FIFA World Cup;Croatia vs Brazil;Neymar ;Soccer;Brazil;International - Soccer;2022 FIFA World Cup;FIFA Men's World Cup;2022 FIFA World Cup;FIFA Men's World Cup;Brazil General Elections 2022;Croatia vs Brazil;Brazil General Elections 2022;2022 FIFA World Cup;Croatia vs Brazil;Sports & Fitness Business;Neymar ;Brazil;Soccer;Neymar ;Politics;Sports;Men's national soccer teams;Sports events;FIFA Men's World Cup;Brazil General Elections 2022;Events;Brazil politics;Political events;Brazil political events,724,281,7958,101,0,,false,,,pt,everyone,false,5,false,2022-09-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/RV1212RziF,2022-09-12,1601298884533583872,,,,,,,183,20,2333,9,0,,false,,,zxx,everyone,false,5,true,2022-09-12,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
